,Happiness,Future,Hardwork,FWBscore,FSscore,FKscore,KHscore,Financial knowledge,Reliable,Self-commitment,Financial Goals,Goal confidence,Planning,Management,Expenses difficulty,Savings habit,Retirement savings,Non-retirement savings,Housing,Monthly payment,Home value,Remaining mortgage,Housing satisfaction,Savings amount,Smart investing,Poor investing,Number of earners,Income volatility,Material hardship,Benefits,Life shocks,Parents education,Finance taught,Materialism,Health,Stress,Probability of 75 years,Financial planning horizon,Household education,Education,Kids 0-7,Kids 7-12,Kids 13-17,Kids 18+,Self-employed,Full-time,Part-time,Homemaker,Student,Unable to work,Unemployed,Retired,Other employment,Military status,Age,Race,Female,House size,Marital status,Metro area,Percent of poverty line,Region,Poor county,Above med income
2225,5,5,5,54,53,0.3333333333333333,0.7777777777777778,5,4,3,1,3,3.25,3.0,2,5,1,1,I own my home,Less than $300,"$150,000-249,999",1,4,3,0,1,2,1,0,1,0,Some college/Associate,4,3.0,3,3,100,1,Some college/Associate,High school degree/GED,0,0,0,0,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,75+,White - Non-Hispanic,1,2,Married,1,200%+ FPL,East-North Central,0,0
2226,4,5,5,36,49,0.0,0.4444444444444444,5,4,3,0,3,3.25,3.0,2,5,0,1,I own my home,$500-749,"Less than $150,000",2,3,2,0,0,1,1,1,1,1,Less than high school,7,3.6666666666666665,2,3,90,1,Less than high school,Less than high school,0,0,0,0,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,45-54,Black - Non-Hispanic,1,2,Married,1,100%-199% FPL,East-North Central,1,0
2227,5,5,6,22,79,0.6666666666666666,0.5555555555555556,5,5,5,1,4,5.0,3.25,3,1,0,0,I own my home,$500-749,"$150,000-249,999",2,4,1,0,1,1,2,2,0,1,High school degree/GED,2,1.3333333333333333,3,5,100,3,High school degree/GED,High school degree/GED,1,1,1,0,0,0,0,1,0,0,0,0,0,Spouse/dependent Veteran,25-34,White - Non-Hispanic,1,5,Married,1,<100% FPL,South Atlantic,0,0
2228,5,5,6,47,44,0.6666666666666666,0.8888888888888888,5,4,4,0,2,3.25,3.5,2,2,0,0,I own my home,$300-499,"Less than $150,000",1,4,4,0,1,2,1,0,0,1,Less than high school,2,2.0,1,2,50,4,Less than high school,Less than high school,0,0,0,0,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,70-74,White - Non-Hispanic,0,2,Married,0,100%-199% FPL,South Atlantic,1,0
2229,5,5,3,58,54,1.0,0.5555555555555556,6,4,3,0,4,3.5,5.0,1,3,0,0,I do not currently own or rent,Prefer not to say,Doesn't apply,-2,3,99,0,1,3,1,0,0,1,Some college/Associate,6,3.0,3,2,0,2,Some college/Associate,Some college/Associate,0,0,0,0,0,0,0,0,0,0,1,0,0,Neither Active nor Veteran,25-34,White - Non-Hispanic,0,3,Never married,1,200%+ FPL,Mid-Atlantic,0,1
2230,1,2,6,14,17,0.6666666666666666,0.5555555555555556,1,2,1,0,1,1.0,1.75,3,1,0,0,I do not currently own or rent,Less than $300,Doesn't apply,-2,1,2,0,0,3,1,5,0,2,Some college/Associate,0,1.0,2,5,20,1,Some college/Associate,Some college/Associate,1,0,0,0,0,0,0,1,0,0,0,0,0,Neither Active nor Veteran,25-34,White - Non-Hispanic,1,5,Divorced/Separated,0,<100% FPL,West-South Central,1,0
2231,5,3,2,57,50,1.0,0.7777777777777778,4,5,3,0,3,2.25,4.5,1,4,0,0,I own my home,"$1,000-1,499","$250,000-399,999",2,3,7,0,1,1,1,0,5,1,High school degree/GED,0,2.0,4,2,98,3,Bachelors degree,High school degree/GED,0,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,62-69,White - Non-Hispanic,0,2,Married,1,200%+ FPL,South Atlantic,0,1
2232,5,5,6,65,55,1.0,0.8888888888888888,6,4,4,1,3,4.5,5.0,1,5,0,1,I own my home,Prefer not to say,Prefer not to say,99,3,99,0,1,1,1,0,1,0,Some college/Associate,1,2.3333333333333335,3,3,100,4,Some college/Associate,Some college/Associate,0,0,0,0,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,75+,White - Non-Hispanic,0,2,Married,1,200%+ FPL,West-South Central,0,1
2233,6,5,3,70,48,0.6666666666666666,0.8888888888888888,4,5,5,1,4,3.25,4.0,1,6,0,0,I own my home,Less than $300,"$150,000-249,999",1,4,99,0,1,2,1,0,2,1,Graduate/professional degree,2,1.3333333333333333,4,2,85,5,Graduate/professional degree,Some college/Associate,0,0,0,0,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,62-69,White - Non-Hispanic,1,2,Married,1,200%+ FPL,South Atlantic,0,0
2234,5,5,5,49,42,0.6666666666666666,0.2222222222222222,4,3,3,0,3,3.0,3.5,1,4,0,0,I own my home,$500-749,"Less than $150,000",1,3,1,0,1,1,1,0,0,0,Some college/Associate,1,3.0,2,3,80,2,Some college/Associate,Some college/Associate,0,0,0,0,0,0,0,0,0,0,0,1,0,Veteran (veteran or retired),45-54,White - Non-Hispanic,0,2,Married,0,200%+ FPL,West-South Central,1,1
2235,4,5,4,48,53,1.0,0.5555555555555556,4,4,4,1,3,4.5,4.75,2,6,1,1,I rent,"$2,000 or more",Doesn't apply,-2,3,6,0,0,2,1,1,3,1,Bachelors degree,2,3.6666666666666665,3,4,50,2,Bachelors degree,Bachelors degree,0,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,45-54,Other - Non-Hispanic,0,2,Married,0,100%-199% FPL,West-South Central,0,0
2236,5,5,6,82,71,1.0,0.8888888888888888,5,5,5,0,4,3.25,5.0,1,6,0,0,I own my home,Less than $300,"$250,000-399,999",3,4,7,0,1,2,1,0,1,0,High school degree/GED,5,3.3333333333333335,3,2,100,4,Bachelors degree,High school degree/GED,0,0,0,0,0,0,0,0,0,0,0,1,0,Spouse/dependent Veteran,75+,White - Non-Hispanic,1,1,Married,1,200%+ FPL,South Atlantic,0,1
2237,5,6,7,45,35,1.0,0.8888888888888888,3,5,3,1,3,2.5,4.0,2,2,0,1,I rent,$500-749,Doesn't apply,-2,3,4,0,1,1,1,0,1,0,Bachelors degree,5,4.333333333333333,4,4,100,5,Bachelors degree,Some college/Associate,0,0,0,0,0,0,0,0,1,0,0,0,0,Neither Active nor Veteran,18-24,White - Non-Hispanic,1,1,Never married,1,200%+ FPL,West-South Central,0,1
2238,5,4,4,54,39,1.0,0.8888888888888888,4,5,3,1,3,3.75,3.5,2,4,0,0,I own my home,Less than $300,"Less than $150,000",1,4,4,1,1,2,1,1,0,1,High school degree/GED,6,1.6666666666666667,3,3,100,3,Some college/Associate,Some college/Associate,0,0,0,0,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,75+,White - Non-Hispanic,0,2,Married,0,100%-199% FPL,East-North Central,1,0
2239,2,3,5,47,34,1.0,0.7777777777777778,3,2,2,0,3,3.0,3.5,2,4,0,0,I rent,$500-749,Doesn't apply,-2,3,1,0,1,1,1,3,0,0,Less than high school,0,3.0,1,4,20,3,Less than high school,Less than high school,0,0,0,0,0,0,0,0,0,1,0,0,0,Neither Active nor Veteran,35-44,White - Non-Hispanic,1,1,Never married,1,<100% FPL,Mid-Atlantic,0,0
2240,4,4,4,52,45,1.0,0.6666666666666666,4,4,3,1,3,3.75,3.25,2,3,0,0,I rent,$750-999,Doesn't apply,-2,3,4,0,1,1,1,4,3,0,Some college/Associate,2,3.0,3,4,30,3,High school degree/GED,High school degree/GED,0,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,25-34,White - Non-Hispanic,0,1,Never married,1,200%+ FPL,Mid-Atlantic,0,0
2241,6,6,6,61,36,1.0,0.5555555555555556,3,4,3,1,3,3.75,2.5,1,5,1,0,I rent,"$1,500-1,999",Doesn't apply,-2,3,5,0,1,1,1,0,4,2,High school degree/GED,4,2.3333333333333335,3,3,100,3,High school degree/GED,Less than high school,0,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,70-74,Hispanic,1,2,Widowed,0,200%+ FPL,West-North Central,1,1
2242,5,7,6,38,29,0.6666666666666666,0.8888888888888888,2,3,2,1,2,2.5,2.75,3,2,0,0,I rent,$500-749,Doesn't apply,-2,3,1,0,0,2,2,2,0,1,Graduate/professional degree,6,4.0,4,4,80,5,Graduate/professional degree,Some college/Associate,0,0,0,0,0,0,1,0,1,0,0,0,0,Neither Active nor Veteran,18-24,White - Non-Hispanic,0,2,Never married,1,<100% FPL,West-North Central,1,0
2243,6,7,7,68,55,1.0,0.7777777777777778,5,5,4,1,4,4.0,4.75,1,6,1,1,I own my home,"$1,000-1,499","$250,000-399,999",2,4,5,0,1,2,1,0,5,2,Graduate/professional degree,5,3.0,4,3,99,3,Graduate/professional degree,Graduate/professional degree,0,1,1,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,35-44,White - Non-Hispanic,0,3,Married,1,200%+ FPL,South Atlantic,0,1
2244,1,1,5,14,33,0.6666666666666666,0.4444444444444444,4,3,3,0,1,3.0,2.5,3,2,0,0,I own my home,I dont know,"Less than $150,000",98,4,1,0,1,2,2,4,1,0,High school degree/GED,1,2.0,2,5,0,1,High school degree/GED,High school degree/GED,0,0,0,0,0,0,0,0,0,1,0,0,0,Neither Active nor Veteran,55-61,White - Non-Hispanic,0,2,Married,1,200%+ FPL,Mid-Atlantic,0,0
2245,5,5,4,63,49,1.0,1.0,5,5,3,1,3,3.0,4.75,1,6,1,1,I own my home,Prefer not to say,"$250,000-399,999",1,3,7,0,1,2,1,0,2,0,Bachelors degree,7,2.6666666666666665,3,3,80,3,Refused,Bachelors degree,0,0,0,2,0,0,0,0,0,0,0,1,0,Veteran (veteran or retired),70-74,White - Non-Hispanic,0,4,Married,1,100%-199% FPL,Pacific,0,0
2246,7,4,6,54,64,1.0,0.4444444444444444,5,5,5,1,3,3.5,4.75,1,6,-1,-1,I own my home,Less than $300,"$400,000 or more",1,3,6,0,1,1,1,0,3,0,Some college/Associate,5,3.6666666666666665,4,2,80,4,Some college/Associate,Some college/Associate,0,0,0,0,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,55-61,White - Non-Hispanic,1,2,Married,1,200%+ FPL,Mountain,0,1
2247,7,7,7,59,82,1.0,0.5555555555555556,7,5,5,1,4,5.0,5.0,1,6,1,1,I own my home,Less than $300,"Less than $150,000",1,4,4,0,0,2,1,0,3,0,Some college/Associate,7,3.6666666666666665,5,4,100,1,Some college/Associate,Some college/Associate,1,1,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,25-34,White - Non-Hispanic,1,4,Married,0,100%-199% FPL,East-North Central,0,0
2248,5,5,5,73,53,1.0,1.0,5,3,4,1,4,4.0,4.5,1,5,1,1,I own my home,Less than $300,"$150,000-249,999",1,3,7,0,1,1,1,0,4,0,Some college/Associate,0,2.0,3,3,100,5,Some college/Associate,Graduate/professional degree,0,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,55-61,White - Non-Hispanic,0,3,Married,0,200%+ FPL,West-North Central,0,1
2249,6,5,5,45,50,1.0,0.7777777777777778,5,4,2,0,3,2.75,3.75,2,4,1,0,I do not currently own or rent,$750-999,Doesn't apply,-2,4,4,0,0,1,1,4,4,3,Bachelors degree,2,1.6666666666666667,3,3,50,1,Bachelors degree,Bachelors degree,0,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,55-61,White - Non-Hispanic,0,2,Married,1,200%+ FPL,Mountain,0,1
2250,7,7,7,60,55,1.0,0.4444444444444444,6,5,4,0,3,4.0,4.25,2,5,1,1,I own my home,Prefer not to say,Prefer not to say,99,2,99,1,1,2,2,5,0,0,Less than high school,0,3.0,5,2,80,5,Less than high school,Less than high school,0,0,0,0,0,0,0,0,0,1,0,0,0,Neither Active nor Veteran,70-74,White - Non-Hispanic,0,1,Never married,1,100%-199% FPL,Mid-Atlantic,0,0
2251,4,2,2,56,43,1.0,0.5555555555555556,5,5,4,0,3,3.0,4.5,1,2,0,0,I own my home,$750-999,"$150,000-249,999",2,3,6,0,1,2,1,0,3,1,High school degree/GED,6,3.6666666666666665,4,4,0,4,Some college/Associate,High school degree/GED,0,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,55-61,White - Non-Hispanic,1,2,Married,1,200%+ FPL,Mountain,0,0
2252,5,5,5,53,55,1.0,0.8888888888888888,5,4,3,1,3,2.5,4.0,1,6,1,0,I own my home,"$2,000 or more","$400,000 or more",3,4,7,0,1,2,2,0,3,0,Bachelors degree,7,4.0,4,4,90,3,Bachelors degree,Bachelors degree,0,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,25-34,Other - Non-Hispanic,0,2,Married,1,200%+ FPL,South Atlantic,0,1
2253,3,1,1,45,39,1.0,0.6666666666666666,3,5,3,1,3,2.25,2.75,1,5,0,1,I rent,$500-749,Doesn't apply,-2,2,2,0,1,2,1,0,0,1,Graduate/professional degree,0,4.0,3,4,69,4,Bachelors degree,Bachelors degree,0,0,0,0,0,0,1,0,0,0,0,0,0,Neither Active nor Veteran,18-24,Black - Non-Hispanic,1,2,Living with partner,1,200%+ FPL,South Atlantic,0,1
2254,7,7,7,60,79,0.6666666666666666,0.5555555555555556,7,5,5,1,4,5.0,4.5,1,6,0,1,I do not currently own or rent,$500-749,Doesn't apply,-2,4,6,0,1,3,2,0,3,2,Some college/Associate,7,2.0,4,1,100,1,Graduate/professional degree,Some college/Associate,0,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,18-24,Black - Non-Hispanic,1,5,Never married,1,200%+ FPL,East-South Central,0,1
2255,4,3,3,44,59,0.6666666666666666,0.5555555555555556,5,5,5,1,3,5.0,5.0,1,6,0,0,I rent,$300-499,Doesn't apply,-2,4,5,0,1,1,2,0,3,1,Some college/Associate,6,1.3333333333333333,3,2,0,4,Some college/Associate,Some college/Associate,0,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,55-61,White - Non-Hispanic,1,1,Divorced/Separated,1,100%-199% FPL,South Atlantic,0,0
2256,3,5,5,51,38,1.0,0.7777777777777778,4,4,2,1,3,3.5,3.75,1,4,1,1,I own my home,$750-999,"$150,000-249,999",2,4,3,0,1,2,1,0,5,1,High school degree/GED,2,2.6666666666666665,3,4,50,2,Graduate/professional degree,Graduate/professional degree,1,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,25-34,White - Non-Hispanic,1,3,Married,1,200%+ FPL,Mountain,0,0
2257,7,6,7,67,77,1.0,0.8888888888888888,5,5,4,1,4,5.0,4.75,1,6,1,1,I own my home,"$2,000 or more","$250,000-399,999",3,4,6,0,1,1,1,0,4,1,Bachelors degree,6,3.0,4,2,100,2,Bachelors degree,Some college/Associate,2,0,0,0,0,1,0,0,0,0,0,0,0,Veteran (veteran or retired),35-44,White - Non-Hispanic,0,4,Married,1,200%+ FPL,South Atlantic,0,1
2258,7,7,5,58,54,0.6666666666666666,0.5555555555555556,5,5,4,1,4,3.75,4.25,2,5,1,1,I own my home,"$1,500-1,999","$250,000-399,999",3,4,5,0,1,2,1,0,4,1,High school degree/GED,7,4.0,4,4,90,3,Graduate/professional degree,Graduate/professional degree,1,1,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,25-34,White - Non-Hispanic,1,4,Married,1,200%+ FPL,East-South Central,0,1
2259,5,7,7,59,54,1.0,0.5555555555555556,5,4,5,1,4,4.0,4.5,1,4,1,0,I rent,$500-749,Doesn't apply,-2,3,4,0,0,2,1,0,5,1,Graduate/professional degree,6,2.6666666666666665,3,3,50,1,Some college/Associate,Some college/Associate,0,1,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,35-44,Black - Non-Hispanic,1,3,Married,1,200%+ FPL,East-North Central,0,0
2260,5,4,4,52,42,1.0,0.7777777777777778,5,5,3,1,3,3.75,3.75,2,4,1,0,I own my home,$500-749,"Less than $150,000",2,3,3,0,1,2,1,1,3,0,Less than high school,2,3.3333333333333335,3,4,10,2,Some college/Associate,High school degree/GED,0,0,0,1,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,45-54,White - Non-Hispanic,1,3,Married,1,200%+ FPL,East-North Central,0,1
2261,2,2,5,33,54,0.3333333333333333,0.7777777777777778,4,4,4,1,3,3.25,2.5,3,2,0,0,I rent,$500-749,Doesn't apply,-2,2,1,0,0,2,2,5,2,2,High school degree/GED,1,3.3333333333333335,3,4,65,3,Some college/Associate,Some college/Associate,0,0,0,0,0,0,1,0,0,0,0,0,0,Neither Active nor Veteran,45-54,Other - Non-Hispanic,1,2,Divorced/Separated,0,200%+ FPL,East-North Central,0,0
2262,7,5,6,50,45,1.0,0.6666666666666666,4,5,4,0,3,2.25,2.25,1,2,0,0,I own my home,Prefer not to say,"Less than $150,000",99,4,4,0,1,2,1,0,1,1,High school degree/GED,2,3.3333333333333335,1,2,97,4,Some college/Associate,High school degree/GED,0,0,0,0,0,0,0,0,0,0,0,1,0,Veteran (veteran or retired),70-74,White - Non-Hispanic,0,2,Married,0,200%+ FPL,East-South Central,0,1
2263,6,6,7,75,59,1.0,0.8888888888888888,6,5,4,1,4,3.75,5.0,1,6,0,0,I own my home,"$1,000-1,499","$250,000-399,999",2,4,6,0,1,2,1,0,3,2,Some college/Associate,1,1.0,4,3,100,4,Some college/Associate,Some college/Associate,0,0,0,0,0,0,0,0,0,0,0,1,0,Veteran (veteran or retired),75+,White - Non-Hispanic,0,2,Married,1,200%+ FPL,South Atlantic,0,1
2264,6,6,7,48,58,1.0,0.7777777777777778,5,5,3,1,3,3.75,3.25,2,5,1,0,I own my home,"$1,000-1,499","$150,000-249,999",2,4,5,0,1,1,1,0,4,0,Some college/Associate,4,4.0,4,4,80,3,Bachelors degree,Bachelors degree,2,0,0,0,0,0,0,1,0,0,0,0,0,Neither Active nor Veteran,35-44,White - Non-Hispanic,1,3,Married,1,200%+ FPL,West-North Central,0,1
2265,1,1,4,28,28,0.3333333333333333,0.6666666666666666,1,3,4,0,2,2.5,2.25,3,3,0,0,I do not currently own or rent,Prefer not to say,Doesn't apply,-2,1,3,1,1,2,1,6,0,4,Some college/Associate,0,3.3333333333333335,1,5,0,1,Bachelors degree,Some college/Associate,2,0,0,0,1,0,0,0,1,0,1,0,0,Neither Active nor Veteran,25-34,Hispanic,0,5,Never married,1,200%+ FPL,Pacific,1,1
2266,5,4,4,52,39,0.3333333333333333,0.5555555555555556,2,3,3,0,3,3.25,4.0,2,5,0,0,I own my home,$750-999,"Less than $150,000",1,3,99,0,1,1,1,0,2,0,High school degree/GED,3,2.6666666666666665,-1,3,50,3,Some college/Associate,High school degree/GED,0,0,0,0,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,62-69,White - Non-Hispanic,1,2,Married,0,200%+ FPL,Mid-Atlantic,1,0
2267,6,6,6,56,43,1.0,0.8888888888888888,5,4,3,0,3,3.75,4.25,2,4,1,0,I own my home,"$1,000-1,499","$250,000-399,999",1,4,4,0,1,2,1,1,1,0,High school degree/GED,5,3.3333333333333335,4,4,80,4,Some college/Associate,High school degree/GED,0,0,0,0,0,0,0,0,0,0,0,1,0,Veteran (veteran or retired),62-69,White - Non-Hispanic,0,2,Married,0,200%+ FPL,New England,0,0
2268,6,6,4,76,47,1.0,0.8888888888888888,5,5,4,1,4,3.75,4.5,1,6,0,0,I own my home,Less than $300,"Less than $150,000",1,3,6,0,1,2,1,0,2,0,High school degree/GED,1,3.0,4,2,100,4,High school degree/GED,High school degree/GED,0,0,0,0,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,75+,White - Non-Hispanic,1,2,Married,0,200%+ FPL,East-North Central,1,1
2269,5,7,7,17,42,0.3333333333333333,0.5555555555555556,4,3,3,0,3,3.0,1.0,2,2,0,0,I own my home,"$1,000-1,499","$250,000-399,999",2,2,2,0,1,2,2,6,1,4,Some college/Associate,5,3.3333333333333335,3,5,0,3,Bachelors degree,Some college/Associate,2,0,0,0,0,0,0,0,0,0,1,0,0,Neither Active nor Veteran,35-44,White - Non-Hispanic,0,5,Married,1,100%-199% FPL,Mid-Atlantic,0,0
2270,6,6,7,64,51,1.0,0.8888888888888888,4,5,3,1,4,3.0,4.25,1,5,0,1,I own my home,"$1,000-1,499","$250,000-399,999",2,4,5,0,1,2,1,0,4,1,High school degree/GED,6,3.0,3,2,25,3,Bachelors degree,High school degree/GED,0,0,0,1,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,55-61,White - Non-Hispanic,0,3,Married,1,200%+ FPL,East-North Central,0,1
2271,5,5,6,50,52,1.0,0.7777777777777778,6,4,3,1,4,4.0,3.5,1,4,1,1,I own my home,"$2,000 or more","$250,000-399,999",3,4,4,0,1,2,1,0,4,0,Bachelors degree,4,2.0,4,2,90,4,Bachelors degree,Bachelors degree,0,0,0,0,0,1,0,0,0,0,0,0,0,Veteran (veteran or retired),45-54,White - Non-Hispanic,0,2,Married,1,200%+ FPL,Mid-Atlantic,0,1
2272,4,6,7,25,47,0.6666666666666666,0.3333333333333333,3,3,3,0,3,2.75,3.5,3,3,0,1,I do not currently own or rent,$500-749,Doesn't apply,-2,1,1,0,0,1,-1,6,0,1,High school degree/GED,2,2.0,3,3,0,4,High school degree/GED,Less than high school,0,0,0,0,0,0,0,0,0,0,1,0,0,Neither Active nor Veteran,18-24,Black - Non-Hispanic,0,3,Living with partner,1,<100% FPL,Mountain,0,0
2273,6,6,4,71,51,1.0,0.6666666666666666,4,5,4,1,3,3.25,4.75,1,3,0,0,I do not currently own or rent,"$2,000 or more",Doesn't apply,-2,4,6,0,1,2,1,0,2,1,High school degree/GED,5,1.6666666666666667,3,2,100,4,Graduate/professional degree,Bachelors degree,0,0,0,0,0,0,0,0,0,0,0,1,0,Spouse/dependent Veteran,75+,White - Non-Hispanic,1,2,Married,1,200%+ FPL,East-North Central,0,1
2274,7,6,6,89,56,1.0,0.8888888888888888,6,5,4,0,4,3.0,5.0,1,5,0,0,I own my home,"$1,000-1,499","$250,000-399,999",1,4,6,0,0,2,1,0,3,1,Graduate/professional degree,2,2.0,4,2,90,4,Graduate/professional degree,Graduate/professional degree,0,0,0,0,0,0,0,0,0,0,0,1,0,Veteran (veteran or retired),62-69,White - Non-Hispanic,0,2,Married,1,200%+ FPL,Mid-Atlantic,0,1
2275,4,6,5,51,47,1.0,0.5555555555555556,5,5,3,0,3,4.0,3.75,2,2,0,0,I rent,$500-749,Doesn't apply,-2,3,1,0,1,2,1,1,0,1,Some college/Associate,0,4.0,3,3,30,1,Some college/Associate,Some college/Associate,0,0,0,0,0,0,1,0,0,0,0,0,0,Neither Active nor Veteran,18-24,Hispanic,0,1,Never married,1,<100% FPL,West-South Central,1,0
2276,5,4,4,26,38,1.0,0.7777777777777778,3,4,3,1,3,3.75,3.0,3,2,0,0,I own my home,$500-749,"Less than $150,000",2,3,1,0,0,1,1,4,4,1,Some college/Associate,0,3.3333333333333335,2,4,70,1,Bachelors degree,Some college/Associate,0,1,0,0,0,0,0,1,0,0,0,0,0,Neither Active nor Veteran,35-44,Hispanic,0,4,Married,1,200%+ FPL,West-North Central,0,1
2277,4,3,4,51,51,1.0,0.7777777777777778,6,5,3,0,4,4.0,5.0,2,2,0,0,I own my home,Prefer not to say,"$250,000-399,999",1,4,99,0,1,2,1,0,2,0,High school degree/GED,6,2.6666666666666665,4,2,100,3,Some college/Associate,Some college/Associate,0,0,0,0,0,0,0,0,0,0,0,1,0,Spouse/dependent Veteran,75+,White - Non-Hispanic,1,2,Married,1,200%+ FPL,New England,0,0
2278,4,3,3,31,39,0.6666666666666666,0.4444444444444444,4,4,2,0,1,3.0,3.75,3,1,0,0,I own my home,Less than $300,"Less than $150,000",1,4,1,0,1,2,1,1,1,0,High school degree/GED,2,4.333333333333333,2,3,25,2,High school degree/GED,High school degree/GED,0,0,0,0,0,0,0,0,0,1,0,0,0,Neither Active nor Veteran,62-69,White - Non-Hispanic,1,2,Married,0,100%-199% FPL,South Atlantic,1,0
2279,6,5,5,72,54,1.0,0.8888888888888888,5,4,4,1,4,3.25,4.75,1,5,1,0,I own my home,$300-499,"$400,000 or more",1,4,7,0,0,2,1,0,4,0,Bachelors degree,2,2.6666666666666665,4,3,85,4,Bachelors degree,Bachelors degree,0,0,0,0,0,0,0,0,0,0,0,1,0,Spouse/dependent Veteran,62-69,White - Non-Hispanic,0,2,Married,1,200%+ FPL,Mid-Atlantic,0,1
2280,7,7,7,88,80,1.0,0.8888888888888888,6,4,4,0,4,3.75,5.0,1,6,0,1,I own my home,Less than $300,"$150,000-249,999",1,4,7,0,1,1,1,0,3,2,High school degree/GED,4,1.0,4,2,100,3,Bachelors degree,Bachelors degree,0,0,0,2,0,0,0,0,0,0,0,1,0,Veteran (veteran or retired),62-69,White - Non-Hispanic,0,4,Married,1,200%+ FPL,East-North Central,0,1
2281,5,5,5,61,53,1.0,0.8888888888888888,5,4,4,1,3,3.25,4.75,1,6,1,0,I own my home,Prefer not to say,Prefer not to say,99,3,99,0,1,2,1,0,5,0,High school degree/GED,5,1.6666666666666667,4,2,90,3,Graduate/professional degree,Bachelors degree,0,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,62-69,White - Non-Hispanic,0,2,Married,1,200%+ FPL,Mid-Atlantic,0,1
2282,4,5,5,71,42,1.0,1.0,5,4,4,1,3,2.75,3.0,1,5,0,1,I own my home,Less than $300,"$400,000 or more",1,4,7,0,1,1,1,0,2,0,Graduate/professional degree,4,3.0,4,2,90,3,Graduate/professional degree,Graduate/professional degree,0,0,0,0,0,0,0,0,0,0,0,1,0,Veteran (veteran or retired),70-74,White - Non-Hispanic,0,1,Never married,1,200%+ FPL,West-South Central,0,1
2283,7,7,7,66,56,0.6666666666666666,0.7777777777777778,6,5,4,0,3,4.0,3.25,1,4,1,1,I do not currently own or rent,I dont know,Doesn't apply,-2,4,5,0,1,2,2,0,5,1,Some college/Associate,7,2.6666666666666665,5,4,100,4,Bachelors degree,Bachelors degree,0,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,25-34,White - Non-Hispanic,1,2,Living with partner,1,200%+ FPL,East-North Central,1,1
2284,6,5,3,61,45,1.0,0.8888888888888888,5,3,3,0,3,3.5,4.0,2,6,1,1,I own my home,Less than $300,"$250,000-399,999",1,3,6,0,1,1,1,0,1,1,High school degree/GED,2,1.3333333333333333,3,3,99,3,High school degree/GED,High school degree/GED,0,0,0,0,0,0,1,0,0,0,0,0,0,Neither Active nor Veteran,62-69,White - Non-Hispanic,0,2,Married,1,200%+ FPL,South Atlantic,0,1
2285,4,3,4,44,59,0.6666666666666666,0.7777777777777778,5,5,3,0,3,4.0,3.5,2,4,1,1,I own my home,$750-999,"$150,000-249,999",2,4,7,0,0,2,1,0,3,0,Bachelors degree,5,2.6666666666666665,5,5,66,3,Bachelors degree,Bachelors degree,1,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,35-44,White - Non-Hispanic,0,3,Married,1,200%+ FPL,West-South Central,0,1
2286,5,4,3,60,52,1.0,0.7777777777777778,4,4,4,1,3,4.0,4.75,1,5,1,0,I own my home,I dont know,"$150,000-249,999",98,4,5,0,1,2,1,0,1,0,Less than high school,6,2.6666666666666665,3,2,95,3,Some college/Associate,Some college/Associate,0,0,1,0,0,0,1,0,0,0,0,1,0,Neither Active nor Veteran,70-74,Black - Non-Hispanic,1,3,Married,1,200%+ FPL,South Atlantic,0,1
